Packet ID,Hops,End-to-end Delay
2083,2,0.0810430000000002
1215,1,0.014000000000000234
2053,3,0.08407399999999976
2503,1,0.014000000000000234
2132,2,0.03031700000000015
1090,3,0.08119399999999999
1302,2,0.03031700000000015
2158,1,0.014000000000000234
925,2,0.08104299999999998
2020,2,0.03031700000000015
2141,2,0.08104299999999975
931,2,0.08104299999999998
9,3,0.0412
1895,2,0.030316999999999705
1510,3,0.0810660000000003
1025,1,0.014000000000000012
2433,1,0.013999999999999346
547,2,0.03031600000000001
942,2,0.07947700000000002
1301,2,0.08104299999999975
626,3,0.08125800000000005
1565,2,0.0810430000000002
298,3,0.08004200000000006
470,3,0.08177000000000001
1905,2,0.03031600000000001
1098,1,0.014000000000000012
2419,1,0.013999999999999346
1855,1,0.014000000000000234
2316,3,0.08112999999999992
2156,2,0.030316999999999705
718,2,0.08104400000000012
1009,2,0.08104299999999998
1731,2,0.08104299999999975
1776,2,0.03031700000000015
1721,2,0.08104299999999975
582,3,0.08119399999999999
60,2,0.03031600000000001
1243,2,0.08104299999999975
1104,2,0.0810439999999999
31,3,0.041200000000000014
321,2,0.03031600000000001
544,2,0.03031700000000015
402,2,0.03031700000000004
2131,3,0.08381799999999995
309,2,0.07947700000000002
2284,2,0.03031700000000015
1488,2,0.03031700000000015
1989,3,0.08324199999999982
1532,2,0.03031700000000015
1843,3,0.08413800000000027
478,2,0.07947700000000002
369,2,0.07947700000000002
574,2,0.030316999999999927
361,2,0.03031600000000001
1457,3,0.08394599999999963
1763,2,0.030316999999999705
1743,1,0.01399999999999979
1917,2,0.08104299999999975
1379,2,0.0810430000000002
639,1,0.014000000000000012
1976,2,0.03031700000000015
1307,2,0.08104299999999975
867,2,0.08104299999999998
2064,2,0.030316999999999705
315,1,0.014000000000000012
231,2,0.07334799999999997
854,1,0.014000000000000012
1719,2,0.03031700000000015
2272,3,0.08106599999999986
1005,1,0.014000000000000012
2527,1,0.014000000000000234
2024,2,0.03031700000000015
716,2,0.03031700000000015
1082,2,0.03031700000000015
1529,2,0.03031600000000001
267,2,0.03031600000000001
413,2,0.08104299999999998
1523,1,0.014000000000000234
1455,1,0.01399999999999979
832,3,0.08266600000000013
29,1,0.014000000000000012
99,3,0.047594000000000025
1341,2,0.0810430000000002
948,2,0.07940999999999998
67,1,0.013999999999999985
480,3,0.08215399999999995
641,3,0.08349800000000007
2142,2,0.03031700000000015
2273,2,0.08104299999999975
615,1,0.01399999999999979
2512,3,0.0411999999999999
1057,2,0.08104299999999998
2311,2,0.03031600000000001
1094,2,0.0810439999999999
238,3,0.07773799999999997
611,2,0.03031600000000001
2288,2,0.030316999999999705
1573,2,0.03031600000000001
1060,2,0.0810439999999999
825,1,0.014000000000000012
1535,3,0.08369000000000026
1233,2,0.08104299999999975
1982,1,0.01399999999999979
2373,1,0.013999999999999346
479,2,0.03031600000000001
652,2,0.03031700000000015
820,2,0.07947700000000002
998,3,0.082538
2194,3,0.08132200000000012
1403,3,0.08349800000000007
2446,3,0.0411999999999999
131,2,0.03031600000000001
2,2,0.031516
2112,2,0.030316999999999705
2199,3,0.0831780000000002
87,2,0.030316999999999983
799,2,0.0810430000000002
1943,1,0.01399999999999979
2108,2,0.030316999999999705
2357,2,0.0810430000000002
473,1,0.014000000000000012
1858,2,0.030316999999999705
2477,1,0.014000000000000234
2036,1,0.01399999999999979
933,2,0.03031600000000001
1837,2,0.03031600000000001
605,1,0.014000000000000012
703,2,0.03031700000000015
1210,1,0.014000000000000234
2516,1,0.014000000000000234
731,1,0.014000000000000012
1675,2,0.03031700000000015
1003,2,0.08104299999999998
1879,1,0.014000000000000234
1540,3,0.08221800000000012
1633,2,0.0810430000000002
1788,2,0.07940999999999976
1308,1,0.01399999999999979
2043,3,0.08368999999999982
1801,1,0.014000000000000234
1506,3,0.082538
501,2,0.08104300000000009
979,2,0.08104299999999998
268,3,0.0788899999999999
1309,2,0.03031600000000001
2277,3,0.08292199999999994
723,2,0.03031600000000001
865,2,0.03031600000000001
826,2,0.07940999999999998
1018,2,0.030316999999999927
1514,2,0.0810439999999999
1639,2,0.0810430000000002
1096,2,0.03031700000000015
581,2,0.03031700000000015
890,3,0.08164199999999999
1480,2,0.0810439999999999
675,3,0.08317799999999997
81,1,0.014000000000000012
1953,1,0.01399999999999979
1807,2,0.03031700000000015
1037,3,0.08407399999999998
536,1,0.014000000000000012
2034,2,0.03031700000000015
1399,2,0.0810430000000002
950,2,0.03031700000000015
1361,2,0.0810430000000002
126,2,0.03031600000000001
270,2,0.03031700000000004
892,2,0.030316999999999927
2431,1,0.013999999999999346
791,2,0.03031700000000015
1846,2,0.07947700000000024
540,2,0.03031700000000004
1847,2,0.03031600000000001
2225,2,0.08104299999999975
1254,1,0.014000000000000234
1534,2,0.07940999999999976
2452,3,0.0411999999999999
45,1,0.013999999999999985
2407,2,0.03031700000000015
482,2,0.030316999999999927
115,2,0.062828
1496,3,0.08215400000000006
296,1,0.014000000000000012
129,3,0.06618599999999997
606,2,0.07940999999999998
1866,2,0.0810439999999999
715,2,0.08104299999999998
1766,2,0.03031700000000015
2383,2,0.03031699999999926
2505,1,0.014000000000000234
1461,2,0.03031600000000001
2246,1,0.01399999999999979
1397,2,0.03031600000000001
546,1,0.014000000000000012
2379,3,0.079434
2443,1,0.013999999999999346
690,3,0.08209
1293,1,0.014000000000000234
967,2,0.03031600000000001
573,3,0.08413800000000005
805,1,0.014000000000000012
1367,1,0.01399999999999979
1182,2,0.08104400000000034
1508,1,0.014000000000000234
1549,2,0.03031600000000001
300,2,0.03031600000000001
2207,1,0.014000000000000234
1395,2,0.0810430000000002
1324,2,0.0794100000000002
750,2,0.030316999999999927
1252,3,0.082538
2176,2,0.030316999999999705
858,2,0.030316999999999927
2254,2,0.03031700000000015
1004,2,0.030316999999999927
1669,1,0.01399999999999979
1671,2,0.03031600000000001
1427,3,0.08279399999999981
1407,2,0.03031600000000001
764,2,0.03031700000000015
971,1,0.014000000000000012
225,1,0.014000000000000012
318,3,0.08080999999999994
1238,2,0.03031700000000015
1163,2,0.03031600000000001
1951,2,0.0810430000000002
1673,2,0.08104299999999975
1159,3,0.08388200000000001
1454,2,0.030316999999999705
1683,2,0.08104299999999975
1376,2,0.03031700000000015
2493,1,0.014000000000000234
2162,2,0.03031700000000015
448,1,0.014000000000000012
1200,2,0.03031700000000015
239,2,0.030316999999999927
2248,3,0.08177000000000012
197,2,0.03031600000000001
1067,2,0.08104299999999998
2381,1,0.013999999999999346
1802,2,0.0794769999999998
1849,2,0.08104299999999975
1614,2,0.030316999999999705
1695,2,0.03031600000000001
2420,3,0.0411999999999999
1247,3,0.08401000000000014
1371,1,0.01399999999999979
894,2,0.08104400000000012
1699,1,0.01399999999999979
961,1,0.014000000000000012
1266,3,0.08145000000000024
427,2,0.08104300000000009
2411,1,0.013999999999999346
621,2,0.03031600000000001
1142,1,0.014000000000000012
1259,1,0.014000000000000234
2415,1,0.013999999999999346
1319,2,0.03031600000000001
1329,2,0.03031600000000001
838,2,0.03031700000000015
1557,1,0.014000000000000234
1661,2,0.03031600000000001
1962,2,0.03031700000000015
128,2,0.030316999999999983
61,1,0.014000000000000012
1321,2,0.0810430000000002
1029,1,0.014000000000000012
1593,2,0.03031600000000001
35,1,0.013999999999999985
80,3,0.05022399999999999
1402,2,0.0810439999999999
1718,1,0.01399999999999979
2146,3,0.08273000000000019
2152,2,0.03031700000000015
2247,2,0.03031600000000001
1662,3,0.08202599999999993
754,2,0.030316999999999927
2120,2,0.0810439999999999
181,3,0.07396200000000003
1166,1,0.014000000000000234
2274,2,0.03031700000000015
98,2,0.043117000000000016
1410,2,0.03031700000000015
1742,2,0.03031700000000015
1071,3,0.08375399999999988
2253,3,0.08362599999999976
893,1,0.014000000000000012
2097,3,0.08413800000000027
670,3,0.08132200000000012
636,3,0.08164199999999999
725,2,0.0810430000000002
2430,3,0.0411999999999999
124,2,0.03031700000000004
2484,3,0.0411999999999999
1770,2,0.03031700000000015
111,2,0.057933999999999986
485,3,0.08400999999999992
662,2,0.030316999999999927
1646,2,0.0810439999999999
898,1,0.014000000000000012
783,3,0.0840740000000002
1822,2,0.0810439999999999
1560,2,0.030316999999999705
990,2,0.030316999999999927
235,1,0.014000000000000012
20,3,0.047687999999999994
1892,3,0.08273000000000019
1952,2,0.03031700000000015
353,2,0.07947699999999991
2455,1,0.014000000000000234
1153,2,0.03031600000000001
1,3,0.0412
2449,1,0.013999999999999346
1257,2,0.0810430000000002
457,2,0.08104299999999998
580,1,0.014000000000000012
2428,3,0.0411999999999999
2136,3,0.08234600000000025
237,2,0.07498300000000002
1507,2,0.08104299999999975
279,2,0.077843
1422,3,0.08093799999999973
1916,3,0.08202599999999993
2305,1,0.01399999999999979
2451,1,0.013999999999999346
812,3,0.08189800000000003
78,3,0.054223999999999994
1825,2,0.0810430000000002
1526,2,0.03031700000000015
2417,1,0.013999999999999346
1868,2,0.030316999999999705
88,1,0.013999999999999957
1435,1,0.01399999999999979
1928,1,0.01399999999999979
1091,2,0.08104299999999998
11,1,0.014000000000000005
2405,1,0.013999999999999346
520,2,0.03031700000000004
1127,1,0.014000000000000012
1645,1,0.01399999999999979
610,2,0.07947700000000002
1353,2,0.03031600000000001
1365,2,0.08104299999999975
472,2,0.03031700000000004
2144,2,0.0810439999999999
291,1,0.014000000000000012
5,3,0.0412
1804,3,0.08260200000000006
1279,1,0.014000000000000234
1342,1,0.01399999999999979
2497,1,0.014000000000000234
683,1,0.014000000000000012
1729,2,0.03031600000000001
292,2,0.07784400000000002
833,2,0.08104299999999998
637,2,0.08104299999999998
2198,2,0.0810439999999999
848,2,0.030316999999999927
1958,2,0.07947700000000024
1929,2,0.03031700000000015
831,2,0.03031600000000001
1335,3,0.08413799999999982
571,1,0.014000000000000012
2359,2,0.03031700000000015
651,3,0.08388200000000001
1028,2,0.030316999999999927
1141,2,0.08104299999999975
1444,2,0.030316999999999705
1228,2,0.03031700000000015
516,2,0.03031700000000004
1666,2,0.07940999999999976
398,2,0.03031700000000004
871,2,0.0810430000000002
613,2,0.08104299999999998
2279,2,0.08104299999999975
253,3,0.079978
1418,3,0.08240999999999987
1364,3,0.08196199999999987
2275,1,0.01399999999999979
1095,3,0.08305000000000007
1682,2,0.030316999999999705
2323,2,0.0810430000000002
1013,2,0.08104299999999998
2507,1,0.014000000000000234
1909,1,0.01399999999999979
566,2,0.07947700000000002
591,2,0.03031600000000001
2341,3,0.08375399999999944
804,2,0.030316999999999927
177,2,0.07123999999999997
2271,2,0.03031700000000015
696,2,0.030316999999999927
985,1,0.014000000000000012
284,2,0.03031600000000001
1099,2,0.03031600000000001
793,2,0.08104299999999998
1360,2,0.03031700000000015
334,2,0.03031600000000001
1120,3,0.08234600000000003
827,3,0.08413800000000005
2297,3,0.08368999999999982
401,3,0.08240999999999998
1281,3,0.08368999999999982
2406,3,0.047433999999999976
40,2,0.038222000000000006
640,2,0.0810439999999999
1224,2,0.03031700000000015
2367,2,0.08104299999999975
1384,3,0.08272999999999975
400,2,0.07947700000000002
1871,2,0.03031600000000001
616,3,0.08087399999999989
2089,1,0.014000000000000234
872,2,0.030316999999999927
2195,2,0.0810430000000002
410,2,0.081044
2361,2,0.08104299999999975
734,3,0.08215399999999984
1810,2,0.030316999999999705
2009,3,0.0840099999999997
1220,1,0.014000000000000234
1211,2,0.030316999999999705
1861,2,0.03031600000000001
2261,1,0.01399999999999979
1992,1,0.01399999999999979
2047,2,0.03031600000000001
778,3,0.08221800000000012
801,2,0.03031600000000001
1643,2,0.0810430000000002
543,3,0.082986
474,2,0.07941000000000009
902,2,0.03031700000000015
1188,3,0.08170600000000006
273,3,0.08074599999999998
4,1,0.013999999999999999
256,1,0.014000000000000012
676,2,0.03031700000000015
1936,2,0.03031700000000015
150,2,0.03031600000000001
1431,2,0.03031600000000001
897,2,0.08104299999999998
1143,2,0.03031600000000001
2363,1,0.01399999999999979
467,2,0.08104299999999998
176,2,0.03031700000000004
1581,1,0.014000000000000234
1650,1,0.01399999999999979
143,2,0.05669299999999999
649,1,0.014000000000000012
1270,2,0.0810439999999999
1327,1,0.01399999999999979
1084,2,0.07947700000000002
269,2,0.07627700000000004
1758,2,0.0794769999999998
1859,2,0.08104299999999975
2102,3,0.08266600000000013
1377,1,0.01399999999999979
2014,3,0.082538
1133,2,0.030316999999999927
647,2,0.08104299999999998
1026,2,0.07940999999999998
1063,2,0.08104299999999998
331,2,0.030316999999999927
955,2,0.08104299999999998
1913,2,0.0810430000000002
620,2,0.08104400000000012
456,2,0.030316999999999927
1051,3,0.082986
1505,2,0.03031600000000001
1738,1,0.01399999999999979
245,1,0.014000000000000012
884,2,0.0810439999999999
325,1,0.014000000000000012
869,1,0.014000000000000012
1022,3,0.08183399999999996
1716,3,0.08247399999999994
82,3,0.04622399999999999
2374,2,0.08104400000000034
368,2,0.03031700000000004
567,2,0.03031600000000001
2394,1,0.013999999999999346
2196,2,0.03031700000000015
258,3,0.07850599999999996
678,1,0.014000000000000012
1628,3,0.08234599999999981
2404,2,0.03031700000000015
1854,2,0.03031700000000015
1726,2,0.030316999999999705
450,3,0.08100200000000002
2427,1,0.013999999999999346
1817,2,0.03031600000000001
481,2,0.08104299999999998
944,3,0.08209
901,2,0.08104299999999998
1711,3,0.08394600000000008
1187,2,0.03031600000000001
65,2,0.04051299999999999
2514,3,0.0411999999999999
25,1,0.014000000000000012
2262,2,0.07940999999999976
1760,3,0.082538
810,1,0.014000000000000012
257,2,0.0303159999999999
937,1,0.014000000000000012
1100,3,0.08157800000000015
552,2,0.0810439999999999
1939,2,0.03031600000000001
891,2,0.08104299999999998
1582,2,0.0794769999999998
1416,2,0.07947700000000024
2292,3,0.08183399999999974
382,3,0.08164199999999999
607,3,0.08381799999999995
1168,3,0.08093800000000018
866,3,0.08234600000000003
1433,2,0.08104299999999975
1775,2,0.0810430000000002
263,3,0.08036199999999993
669,2,0.03031600000000001
232,3,0.075882
487,1,0.014000000000000012
2513,1,0.014000000000000234
202,2,0.07144299999999998
2178,2,0.0794769999999998
1033,2,0.08104299999999998
1261,3,0.08292199999999994
2075,1,0.014000000000000234
1275,2,0.03031600000000001
1046,3,0.08112999999999992
1229,2,0.0810430000000002
2434,3,0.0411999999999999
1732,2,0.03031700000000015
1860,1,0.014000000000000234
803,2,0.08104299999999998
2278,2,0.030316999999999705
1761,2,0.0810430000000002
1419,2,0.0810430000000002
1193,3,0.08356200000000014
2352,2,0.030316999999999705
153,1,0.014000000000000012
106,2,0.05304000000000003
2391,1,0.013999999999999346
1518,1,0.014000000000000234
47,1,0.013999999999999985
2410,3,0.04343400000000042
2501,1,0.014000000000000234
1398,3,0.08164199999999999
1430,1,0.01399999999999979
953,2,0.03031600000000001
389,1,0.014000000000000012
782,2,0.07940999999999998
1466,3,0.08100200000000024
2008,2,0.0794100000000002
1381,1,0.01399999999999979
1316,2,0.030316999999999705
1950,3,0.08170600000000006
1663,2,0.08104299999999975
584,2,0.030316999999999927
1543,1,0.014000000000000234
1310,3,0.08151399999999986
2182,1,0.014000000000000234
851,3,0.08343400000000001
1114,2,0.07940999999999976
377,3,0.08311400000000002
1641,2,0.030316999999999705
1230,1,0.014000000000000234
1393,3,0.08311399999999969
1595,2,0.0810430000000002
2046,2,0.0794769999999998
1295,2,0.03031600000000001
2175,3,0.08388200000000001
2396,3,0.05943400000000043
517,1,0.014000000000000012
303,3,0.08189800000000003
1041,2,0.03031600000000001
1135,2,0.0810430000000002
1378,3,0.08087400000000011
1926,3,0.08240999999999987
1463,2,0.0810430000000002
1782,1,0.014000000000000234
1012,3,0.08145000000000002
1389,2,0.0810430000000002
813,2,0.08104299999999998
2188,2,0.0810439999999999
608,2,0.030316999999999927
39,1,0.014000000000000012
829,1,0.014000000000000012
2302,3,0.08221799999999968
873,1,0.014000000000000012
439,1,0.014000000000000012
1234,2,0.03031700000000015
1651,2,0.03031600000000001
141,3,0.05764200000000003
328,3,0.08119399999999999
1174,2,0.03031700000000015
685,3,0.08356199999999991
1979,3,0.08285799999999988
977,2,0.03031600000000001
941,1,0.014000000000000012
278,3,0.07927400000000007
689,2,0.03031600000000001
1054,1,0.014000000000000012
1792,2,0.07947700000000024
236,2,0.03031600000000001
2303,2,0.0810430000000002
2116,3,0.08157800000000037
1938,1,0.01399999999999979
532,2,0.07947699999999991
2067,3,0.08298599999999956
2426,3,0.0411999999999999
1372,2,0.0794769999999998
1112,2,0.030316999999999927
1684,1,0.01399999999999979
921,2,0.08104299999999998
1755,3,0.0840099999999997
1055,2,0.03031600000000001
868,2,0.030316999999999927
635,2,0.03031600000000001
2222,2,0.0794769999999998
876,3,0.08272999999999997
815,1,0.014000000000000012
364,2,0.030316999999999927
1320,3,0.0818979999999998
1604,2,0.03031700000000015
1949,2,0.03031600000000001
2204,3,0.08170600000000006
1984,3,0.08138599999999974
708,2,0.08104400000000012
1375,2,0.08104299999999975
1827,2,0.03031600000000001
2093,2,0.08104299999999975
1035,1,0.014000000000000012
2177,1,0.014000000000000234
568,3,0.08228199999999997
477,1,0.014000000000000012
1712,2,0.03031700000000015
49,1,0.014000000000000012
1225,1,0.014000000000000234
83,2,0.03031600000000001
2035,2,0.0810430000000002
531,1,0.014000000000000012
1493,1,0.014000000000000234
54,1,0.013999999999999985
2230,2,0.030316999999999705
90,2,0.030316999999999983
446,3,0.08247400000000005
1311,2,0.08104299999999975
1411,1,0.01399999999999979
86,3,0.042223999999999984
705,2,0.08104299999999998
19,2,0.043117
794,2,0.030316999999999927
1390,2,0.030316999999999705
1863,2,0.08104299999999975
444,2,0.07947700000000002
2095,1,0.014000000000000234
2058,3,0.08260199999999962
174,2,0.071241
1912,2,0.03031700000000015
763,3,0.08330599999999988
2282,3,0.0814499999999998
144,2,0.061587999999999976
260,2,0.030316999999999927
1472,2,0.03031700000000015
433,1,0.014000000000000012
322,2,0.07940999999999998
247,2,0.03031700000000004
1048,2,0.03031700000000015
1672,3,0.08240999999999987
1977,1,0.01399999999999979
2048,3,0.08221799999999968
2241,1,0.01399999999999979
2296,2,0.0794100000000002
742,2,0.07947700000000002
1522,2,0.03031700000000015
721,2,0.08104299999999998
1774,3,0.08145000000000024
2470,3,0.0411999999999999
1727,2,0.0810430000000002
2022,2,0.0810439999999999
1079,1,0.014000000000000012
1870,1,0.014000000000000234
521,1,0.014000000000000012
1031,2,0.03031600000000001
722,1,0.014000000000000012
148,2,0.06641400000000003
179,2,0.030315999999999954
730,2,0.030316999999999927
1640,1,0.01399999999999979
1838,3,0.08228200000000019
1010,1,0.014000000000000012
213,2,0.03031600000000001
188,2,0.03031600000000001
1901,3,0.08311400000000013
30,2,0.03031600000000001
1816,1,0.014000000000000234
976,1,0.014000000000000012
1821,1,0.014000000000000234
819,1,0.014000000000000012
1178,3,0.08132200000000012
1440,1,0.01399999999999979
1561,2,0.08104299999999975
306,2,0.077843
163,1,0.014000000000000012
1902,2,0.03031700000000015
424,1,0.013999999999999901
1374,3,0.08234599999999981
1566,2,0.030316999999999705
2174,2,0.0794100000000002
1016,2,0.08104400000000012
1930,3,0.08093800000000018
887,2,0.08104299999999998
1960,3,0.08209
1002,3,0.08106600000000008
1708,2,0.030316999999999705
162,2,0.07124000000000003
1730,3,0.08138599999999974
339,2,0.07947700000000002
594,2,0.03031700000000015
376,2,0.07940999999999998
2511,1,0.014000000000000234
2016,1,0.01399999999999979
1414,2,0.03031700000000015
1579,3,0.08375399999999988
1207,2,0.03031600000000001
936,2,0.03031700000000015
1288,2,0.03031700000000015
1289,1,0.014000000000000234
2090,2,0.07947700000000024
114,3,0.05981799999999998
579,2,0.08104299999999998
211,2,0.07151200000000002
2395,2,0.03031700000000015
2467,1,0.014000000000000234
1380,2,0.030316999999999705
1176,1,0.014000000000000234
1619,2,0.08104299999999975
585,1,0.014000000000000012
904,2,0.07940999999999998
1564,3,0.08151399999999986
699,2,0.03031600000000001
208,2,0.07151099999999994
659,2,0.030316999999999927
2339,1,0.01399999999999979
409,1,0.014000000000000012
1874,2,0.030316999999999705
1269,1,0.014000000000000234
1239,1,0.014000000000000234
601,2,0.03031600000000001
2113,2,0.08104299999999975
1282,2,0.03031700000000015
488,2,0.07947700000000002
1169,2,0.08104299999999975
2466,3,0.0411999999999999
1791,1,0.014000000000000234
1475,2,0.03031600000000001
1251,2,0.03031600000000001
233,2,0.030316999999999983
1830,2,0.03031700000000015
2256,2,0.07947700000000024
1969,2,0.03031600000000001
2260,2,0.03031700000000015
1240,2,0.07947700000000024
53,2,0.030315999999999982
1772,1,0.014000000000000234
1563,2,0.03031600000000001
997,2,0.03031600000000001
1923,1,0.01399999999999979
1611,1,0.01399999999999979
1126,2,0.030316999999999927
2344,2,0.07947699999999935
1706,3,0.08209
2444,3,0.0411999999999999
1097,2,0.08104299999999998
2147,2,0.0810430000000002
2258,3,0.08215400000000006
781,1,0.014000000000000012
1020,1,0.014000000000000012
1231,2,0.03031600000000001
1205,1,0.014000000000000234
1160,2,0.03031700000000015
1867,3,0.08343400000000001
182,2,0.030316999999999983
272,2,0.07621
1653,2,0.0810430000000002
1212,3,0.08100200000000024
1300,3,0.08112999999999992
2376,2,0.03031700000000015
1262,2,0.03031700000000015
147,2,0.06152000000000002
802,3,0.08151400000000009
135,2,0.030315999999999954
1092,2,0.030316999999999927
653,1,0.014000000000000012
513,2,0.03031600000000001
2468,3,0.0411999999999999
964,2,0.030316999999999927
1519,2,0.03031600000000001
888,1,0.014000000000000012
828,2,0.030316999999999927
160,3,0.06986599999999998
313,3,0.08228199999999997
717,1,0.014000000000000012
8,1,0.013999999999999999
282,3,0.07780200000000004
2519,1,0.014000000000000234
1119,2,0.03031600000000001
2214,3,0.08209
191,3,0.07434599999999997
2291,2,0.03031600000000001
808,2,0.030316999999999927
121,2,0.07261700000000004
1571,2,0.08104299999999975
771,1,0.01399999999999979
720,2,0.030316999999999927
252,2,0.07621
956,1,0.014000000000000012
1786,2,0.03031700000000015
823,2,0.0810430000000002
2471,1,0.014000000000000234
1351,2,0.0810430000000002
1345,2,0.0810430000000002
919,3,0.08279399999999981
834,1,0.014000000000000012
617,2,0.08104299999999998
917,1,0.01399999999999979
2127,2,0.0810430000000002
246,2,0.07511800000000002
1780,2,0.03031700000000015
877,2,0.08104299999999998
92,2,0.03031600000000001
856,3,0.08196200000000009
59,3,0.04119999999999999
2026,1,0.01399999999999979
1735,3,0.08324199999999982
510,2,0.03031700000000004
436,3,0.08209
1032,3,0.0822179999999999
2005,2,0.0810430000000002
1322,2,0.030316999999999705
119,2,0.07261699999999999
56,3,0.04119999999999999
2475,1,0.014000000000000234
